season,game_number,date,start_time,opponent,tournament,venue,promotion,result,ncstate_score,opponent_score,attendance
2018,1,Feb 16(Fri),12:00 PM,Seton Hall,,Doak Field,,"W, 8-4",8,4,2588
2018,2,Feb 16(Fri),3:30 PM,Seton Hall,,Doak Field,,"W, 3-1",3,1,2719
2018,3,Feb 18(Sun),1:00 PM,Seton Hall,,Doak Field,,"L, 6-8",6,8,2719
2018,4,Feb 20(Tue),3:00 PM,North Carolina A&T,,Doak Field,,"W, 9-7",9,7,2179
2018,5,Feb 21(Wed),3:00 PM,Charlotte,,Doak Field,,"W, 9-6",9,6,2340
2018,6,Feb 23(Fri),3:00 PM,Furman,,Doak Field,,"W, 10-0",10,0,2548
2018,7,Feb 24(Sat),2:00 PM,Furman,,Doak Field,,"W, 9-2",9,2,2978
2018,8,Feb 25(Sun),1:00 PM,Furman,,Doak Field,,"W, 9-0",9,0,2291
2018,9,Feb 26(Mon),2:00 PM,Air Force,,Doak Field,,"W, 15-5",15,5,2073
2018,10,Mar 2(Fri),3:00 PM,Bowling Green,,Doak Field,,"W, 11-1",11,1,2176
2018,11,Mar 3(Sat),2:00 PM,Campbell,,Doak Field,,"W, 21-4",21,4,2440
2018,12,Mar 4(Sun),12:00 PM,Canisius,,Doak Field,,"L, 2-3",2,3,2335
2018,14,Mar 7(Wed),4:00 PM,Campbell,,Jim Perry Stadium,,"W, 4-1",4,1,734
2018,15,Mar 9(Fri),3:00 PM,Boston College,,Doak Field,,"W, 2-1",2,1,2227
2018,16,Mar 10(Sat),1:00 PM,Boston College,,Doak Field,SECOND ANNUAL ALS AWARENESS GAME,"W, 13-7",13,7,2266
2018,17,Mar 10(Sat),5:50 PM,Boston College,,Doak Field,,"L, 3-11",3,11,2471
2018,18,Mar 13(Tue),3:00 PM,UNC Asheville,,Doak Field,,"W, 15-11",15,11,2102
2018,19,Mar 14(Wed),3:00 PM,UNC Asheville,,Doak Field,,"W, 6-2",6,2,2077
2018,20,Mar 16(Fri),6:30 PM,Clemson,,Doug Kingsmore Stadium,,"W, 4-0",4,0,4679
2018,21,Mar 17(Sat),4:00 PM,Clemson,,Doug Kingsmore Stadium,,"W, 6-1",6,1,5008
2018,22,Mar 18(Sun),1:00 PM,Clemson,,Doug Kingsmore Stadium,,"W, 5-4",5,4,4540
2018,23,Mar 23(Fri),3:00 PM,Georgia Tech,,Doak Field,AG DAY,"L, 4-13",4,13,2391
2018,24,Mar 23(Fri),6:30 PM,Georgia Tech,,Doak Field,HERO APPRECIATION NIGHT,"W, 5-2",5,2,2698
2018,25,Mar 25(Sun),1:00 PM,Georgia Tech,,Doak Field,"CAMPER REUNION, YOUTH LEAGUE DAY","W, 9-6",9,6,2346
2018,26,Mar 27(Tue),3:00 PM,George Mason,,Doak Field,,"W, 3-2",3,2,2201
2018,27,Mar 29(Thu),4:00 PM,Virginia Tech,,English Field,,"L, 2-10",2,10,572
2018,28,Mar 30(Fri),4:00 PM,Virginia Tech,,English Field,,"W, 14-2",14,2,697
2018,29,Mar 31(Sat),1:00 PM,Virginia Tech,,English Field,,"W, 1-0",1,0,807
2018,30,Apr 6(Fri),6:00 PM,Louisville,,Jim Patterson Stadium,,"L, 2-8",2,8,3125
2018,31,Apr 7(Sat),2:00 PM,Louisville,,Jim Patterson Stadium,,"W, 9-6",9,6,2117
2018,32,Apr 8(Sun),1:00 PM,Louisville,,Jim Patterson Stadium,,"W, 10-3",10,3,2192
2018,33,Apr 11(Wed),6:00 PM,UNC Wilmington,,Brooks Field,,"W, 8-3",8,3,2155
2018,34,Apr 13(Fri),6:30 PM,Notre Dame,,Doak Field,,"L, 8-12",8,12,3048
2018,35,Apr 14(Sat),2:00 PM,Notre Dame,,Doak Field,,"W, 12-2",12,2,3048
2018,36,Apr 14(Sat),6:30 PM,Notre Dame,,Doak Field,,"W, 13-5",13,5,3048
2018,37,Apr 17(Tue),6:30 PM,North Carolina,,Durham Bulls Athletic Park,,"W, 8-3",8,3,6799
2018,38,Apr 20(Fri),6:00 PM,Duke,,Jack Coombs Field,,"W, 9-2",9,2,1844
2018,39,Apr 21(Sat),1:00 PM,Duke,,Jack Coombs Field,,"W, 2-1",2,1,2000
2018,40,Apr 22(Sun),1:00 PM,Duke,,Jack Coombs Field,,"L, 2-11",2,11,2000
2018,42,Apr 27(Fri),6:30 PM,North Carolina,,Doak Field,SOLD OUT,"L, 5-6",5,6,3048
2018,43,Apr 28(Sat),6:30 PM,North Carolina,,Doak Field,SOLD OUT,"L, 6-8",6,8,3048
2018,44,Apr 29(Sun),1:00 PM,North Carolina,,Doak Field,SOLD OUT,"L, 4-5",4,5,3048
2018,45,May 2(Wed),6:00 PM,Campbell,,Doak Field,SUPERHERO NIGHT,"L, 4-5",4,5,2802
2018,46,May 4(Fri),6:30 PM,William & Mary,,Doak Field,,"W, 5-0",5,0,2855
2018,47,May 5(Sat),6:30 PM,William & Mary,,Doak Field,,"W, 8-4",8,4,2924
2018,48,May 6(Sun),1:00 PM,William & Mary,,Doak Field,,"W, 7-3",7,3,1238
2018,49,May 8(Tue),6:00 PM,James Madison,,Doak Field,,"W, 6-4",6,4,2623
2018,50,May 9(Wed),3:00 PM,James Madison,,Doak Field,,"W, 15-2",15,2,2300
2018,51,May 11(Fri),6:30 PM,Wake Forest,,Doak Field,,"W, 8-5",8,5,3039
2018,52,May 12(Sat),6:30 PM,Wake Forest,,Doak Field,MILITARY APPRECIATION NIGHT,"W, 7-5",7,5,3048
2018,53,May 13(Sun),1:00 PM,Wake Forest,,Doak Field,SENIOR DAY,"W, 10-6",10,6,2767
2018,54,May 17(Thu),6:00 PM,Florida State,,Dick Howser Stadium,,"L, 3-4",3,4,3682
2018,55,May 18(Fri),6:00 PM,Florida State,,Dick Howser Stadium,,"L, 3-6",3,6,4119
2018,56,May 19(Sat),1:00 PM,Florida State,,Dick Howser Stadium,,"W, 5-3",5,3,4416
2018,57,May 24(Thu),3:00 PM,Virginia,ACC Championship,Durham Bulls Athletic Park,,"L, 2-4",2,4,4115
2018,58,May 25(Fri),7:00 PM,Florida State,ACC Championship,Durham Bulls Athletic Park,,"L, 2-5",2,5,7228
2018,60,Jun 1(Fri),7:00 PM,Army,NCAA Raleigh Regional,Doak Field,,"L, 1-5",1,5,3048
2018,61,Jun 2(Sat),2:00 PM,Northeastern,NCAA Raleigh Regional,Doak Field,,"W, 9-3",9,3,2543
2018,63,Jun 3(Sun),2:00 PM,Army,NCAA Raleigh Regional,Doak Field,,"W, 11-1",11,1,2665
2018,64,Jun 3(Sun),7:00 PM,Auburn,NCAA Raleigh Regional,Doak Field,,"L, 7-15",7,15,2771
2019,1,Feb 15(Fri),3:00 PM,Bucknell,,Doak Field,,"W, 8-2",8,2,2763
2019,2,Feb 16(Sat),3:15 PM,Bucknell,,Doak Field,,"W, 14-2",14,2,2306
2019,3,Feb 17(Sun),11:00 AM,Bucknell,,Doak Field,,"W, 12-8",12,8,2315
2019,4,Feb 19(Tue),4:00 PM,Elon,,Latham Park,,"W, 5-0",5,0,244
2019,5,Feb 22(Fri),3:00 PM,Kent State,Baseball at the Beach,TicketReturn.com Field,,"W, 3-2",3,2,175
2019,6,Feb 23(Sat),11:00 AM,Michigan State,Baseball at the Beach,Springs Brooks Stadium,,"W, 5-0",5,0,409
2019,7,Feb 24(Sun),3:00 PM,Coastal Carolina,Baseball at the Beach,Springs Brooks Stadium,,"W, 7-6",7,6,2277
2019,8,Feb 27(Wed),5:00 PM,Campbell,Baseball at the Beach,Jim Perry Stadium,,"W, 10-1",10,1,1286
2019,9,Mar 2(Sat),12:00 PM,Minnesota,Baseball at the Beach,Doak Field,,"W, 3-2",3,2,2018
2019,10,Mar 2(Sat),3:35 PM,Minnesota,Baseball at the Beach,Doak Field,,"W, 8-4",8,4,3048
2019,11,Mar 3(Sun),11:00 AM,Minnesota,Baseball at the Beach,Doak Field,,"W, 5-4",5,4,2284
2019,12,Mar 6(Wed),4:00 PM,NC Central,Baseball at the Beach,Durham Athletic Park,,"W, 11-10",11,10,228
2019,13,Mar 8(Fri),12:00 PM,Pittsburgh,Baseball at the Beach,Doak Field,,"W, 4-3",4,3,2167
2019,14,Mar 9(Sat),1:00 PM,Pittsburgh,Baseball at the Beach,Doak Field,,"W, 21-3",21,3,2392
2019,15,Mar 10(Sun),1:00 PM,Pittsburgh,Baseball at the Beach,Doak Field,,"W, 6-5",6,5,2558
2019,16,Mar 12(Tue),7:00 PM,Charlotte,Baseball at the Beach,Truist Field,,"W, 6-5",6,5,4324
2019,17,Mar 13(Wed),4:00 PM,George Mason,Baseball at the Beach,Doak Field,,"W, 18-3",18,3,2234
2019,18,Mar 15(Fri),6:30 PM,Florida State,Baseball at the Beach,Doak Field,"RED OUT, ALUMNI ASSOCIATION DAY","W, 16-0",16,0,2662
2019,19,Mar 16(Sat),6:30 PM,Florida State,Baseball at the Beach,Doak Field,FIRST RESPONDER'S DAY,"W, 9-8",9,8,3048
2019,20,Mar 17(Sun),1:00 PM,Florida State,Baseball at the Beach,Doak Field,"ST. PACKTRICKS DAY, YOUTH LEAGUE DAY","L, 5-7",5,7,3048
2019,21,Mar 19(Tue),6:00 PM,Towson,Baseball at the Beach,Doak Field,,"W, 11-1",11,1,2470
2019,22,Mar 22(Fri),7:00 PM,Miami,Baseball at the Beach,Mark Light Field,,"W, 6-3",6,3,2729
2019,23,Mar 23(Sat),7:00 PM,Miami,Baseball at the Beach,Mark Light Field,,"W, 7-6",7,6,2868
2019,24,Mar 24(Sun),1:00 PM,Miami,Baseball at the Beach,Mark Light Field,,"W, 6-4",6,4,2589
2019,25,Mar 26(Tue),6:00 PM,Elon,Baseball at the Beach,Doak Field,"NINE INNINGS OF WINNING, STUDENT WOLFPACK CLUB DAY","W, 21-2",21,2,2634
2019,26,Mar 27(Wed),6:00 PM,North Carolina A&T,Baseball at the Beach,NewBridge Bank Park,,"W, 12-3",12,3,1049
2019,27,Mar 29(Fri),6:30 PM,Virginia,Baseball at the Beach,Doak Field,"AG DAY, CLUB SPORTS DAY, WOLFPACK CLUB DAY","L, 3-4",3,4,3048
2019,28,Mar 30(Sat),6:30 PM,Virginia,Baseball at the Beach,Doak Field,MILITARY APPRECIATION NIGHT,"W, 3-0",3,0,3048
2019,29,Mar 31(Sun),1:00 PM,Virginia,Baseball at the Beach,Doak Field,"ZOO DAY, CAMPER REUNION DAY, Y GUIDES DAY","W, 8-7",8,7,3048
2019,30,Apr 2(Tue),7:00 PM,South Carolina,Baseball at the Beach,Truist Field,,"L, 8-10",8,10,4090
2019,31,Apr 5(Fri),4:00 PM,Boston College,Baseball at the Beach,Harrington Field,,"W, 6-5",6,5,240
2019,32,Apr 6(Sat),2:00 PM,Boston College,Baseball at the Beach,Harrington Field,,"W, 16-4",16,4,563
2019,33,Apr 7(Sun),1:00 PM,Boston College,Baseball at the Beach,Harrington Field,,"L, 1-3",1,3,525
2019,34,Apr 10(Wed),6:00 PM,Coastal Carolina,Baseball at the Beach,Doak Field,,"L, 6-7",6,7,3048
2019,35,Apr 13(Sat),1:00 PM,Louisville,Baseball at the Beach,Doak Field,,"L, 10-14",10,14,2695
2019,36,Apr 13(Sat),4:45 PM,Louisville,Baseball at the Beach,Doak Field,,"L, 2-14",2,14,2695
2019,37,Apr 14(Sun),1:00 PM,Louisville,Baseball at the Beach,Doak Field,,"L, 3-6",3,6,2822
2019,38,Apr 16(Tue),6:00 PM,UNC Wilmington,Baseball at the Beach,Brooks Field,,"W, 14-7",14,7,2548
2019,39,Apr 18(Thu),6:00 PM,Wake Forest,Baseball at the Beach,David F. Couch Ballpark,,"L, 3-7",3,7,1534
2019,40,Apr 20(Sat),1:00 PM,Wake Forest,Baseball at the Beach,David F. Couch Ballpark,,"W, 4-3",4,3,1707
2019,41,Apr 20(Sat),5:00 PM,Wake Forest,Baseball at the Beach,David F. Couch Ballpark,,"L, 8-9",8,9,1707
2019,42,Apr 23(Tue),6:00 PM,Tennessee Tech,Baseball at the Beach,Doak Field,,"W, 10-6",10,6,2669
2019,43,Apr 26(Fri),6:00 PM,Notre Dame,Baseball at the Beach,Frank Eck Stadium,,"L, 4-5",4,5,450
2019,44,Apr 27(Sat),10:00 AM,Notre Dame,Baseball at the Beach,Frank Eck Stadium,,"W, 4-2",4,2,150
2019,45,Apr 28(Sun),1:00 PM,Notre Dame,Baseball at the Beach,Frank Eck Stadium,,"L, 1-4",1,4,250
2019,46,Apr 30(Tue),6:00 PM,UNC Wilmington,Baseball at the Beach,Doak Field,,"W, 11-3",11,3,2870
2019,47,May 3(Fri),6:30 PM,Radford,Baseball at the Beach,Doak Field,,"W, 6-3",6,3,2784
2019,48,May 4(Sat),1:00 PM,Radford,Baseball at the Beach,Doak Field,,"W, 9-3",9,3,2776
2019,49,May 5(Sun),1:00 PM,Radford,Baseball at the Beach,Doak Field,,"W, 6-3",6,3,2414
2019,50,May 7(Tue),6:00 PM,Campbell,Baseball at the Beach,Doak Field,,"L, 3-5",3,5,2613
2019,51,May 10(Fri),6:30 PM,Clemson,Baseball at the Beach,Doak Field,,"W, 6-1",6,1,3048
2019,52,May 11(Sat),1:00 PM,Clemson,Baseball at the Beach,Doak Field,,"L, 3-4",3,4,2929
2019,53,May 12(Sun),1:00 PM,Clemson,Baseball at the Beach,Doak Field,,"W, 8-3",8,3,2704
2019,54,May 16(Thu),6:00 PM,North Carolina,Baseball at the Beach,Boshamer Stadium,,"L, 3-5",3,5,3162
2019,55,May 17(Fri),6:00 PM,North Carolina,Baseball at the Beach,Boshamer Stadium,,"W, 11-2",11,2,3829
2019,56,May 18(Sat),4:30 PM,North Carolina,Baseball at the Beach,Boshamer Stadium,,"W, 11-0",11,0,3837
2019,57,May 23(Thu),7:00 PM,Wake Forest,ACC Championship,Durham Bulls Athletic Park,,"W, 6-5",6,5,4318
2019,58,May 24(Fri),7:00 PM,Florida State,ACC Championship,Durham Bulls Athletic Park,,"L, 0-11",0,11,5419
2019,59,May 25(Sat),5:00 PM,Georgia Tech,ACC Championship,Durham Bulls Athletic Park,,"L, 2-9",2,9,5846
2019,60,May 31(Fri),12:00 PM,Campbell,NCAA Greenville Regional,Clark-LeClair Stadium,,"L, 4-5",4,5,4239
2019,61,Jun 2(Sun),12:00 PM,East Carolina,NCAA Greenville Regional,Clark-LeClair Stadium,,"L, 2-9",2,9,4670
2020,1,Feb 14(Fri),3:00 PM,James Madison,,Doak Field,,"W, 4-0",4,0,2702
2020,2,Feb 15(Sat),2:00 PM,James Madison,,Doak Field,,"W, 9-6",9,6,2659
2020,3,Feb 16(Sun),1:00 PM,James Madison,,Doak Field,,"W, 11-2",11,2,2566
2020,4,Feb 18(Tue),3:00 PM,Longwood,,Doak Field,,"W, 6-1",6,1,2280
2020,5,Feb 22(Sat),12:00 PM,Tennessee Tech,,Doak Field,,"W, 8-2",8,2,2347
2020,6,Feb 22(Sat),3:45 PM,Tennessee Tech,,Doak Field,,"W, 10-3",10,3,2347
2020,7,Feb 23(Sun),1:00 PM,Tennessee Tech,,Doak Field,,"W, 15-1",15,1,2560
2020,8,Feb 25(Tue),4:00 PM,UNC Wilmington,,Doak Field,,"W, 11-0",11,0,2308
2020,9,Feb 28(Fri),12:00 PM,Iowa,Cambria College Classic,U.S. Bank Stadium,,"W, 10-6",10,6,
2020,10,Feb 29(Sat),12:00 PM,Purdue,Cambria College Classic,U.S. Bank Stadium,,"W, 6-0",6,0,
2020,11,Mar 1(Sun),7:00 PM,Minnesota,Cambria College Classic,U.S. Bank Stadium,,"W, 11-7",11,7,1436
2020,12,Mar 4(Wed),3:00 PM,Coastal Carolina,Cambria College Classic,Doak Field,,"W, 24-7",24,7,2533
2020,13,Mar 6(Fri),4:00 PM,Virginia,Cambria College Classic,Disharoon Park,,"L, 3-7",3,7,2548
2020,14,Mar 7(Sat),1:00 PM,Virginia,Cambria College Classic,Disharoon Park,,"W, 6-2",6,2,2766
2020,15,Mar 8(Sun),3:00 PM,Virginia,Cambria College Classic,Disharoon Park,,"L, 3-10",3,10,2884
2020,16,Mar 10(Tue),6:00 PM,Charlotte,Cambria College Classic,Doak Field,,"L, 8-9",8,9,2302
2020,17,Mar 11(Wed),6:00 PM,North Carolina A&T,Cambria College Classic,Doak Field,,"W, 8-7",8,7,2271
2021,4,Feb 21(Sun),1:00 PM,Davidson,,Doak Field,,"W, 13-3",13,3,198
2021,5,Feb 21(Sun),4:45 PM,Davidson,,Doak Field,,"W, 6-4",6,4,198
2021,6,Feb 23(Tue),3:00 PM,UNC Greensboro,,Doak Field,,"L, 13-16",13,16,198
2021,7,Feb 26(Fri),3:00 PM,Georgia Tech,,Doak Field,,"L, 2-9",2,9,198
2021,8,Feb 27(Sat),2:00 PM,Georgia Tech,,Doak Field,,"L, 3-8",3,8,198
2021,9,Feb 28(Sun),1:00 PM,Georgia Tech,,Doak Field,,"L, 4-8",4,8,327
2021,10,Mar 2(Tue),3:00 PM,Campbell,,Doak Field,,"W, 14-6",14,6,294
2021,11,Mar 5(Fri),3:00 PM,Miami,,Doak Field,,"W, 11-5",11,5,346
2021,12,Mar 6(Sat),2:00 PM,Miami,,Doak Field,,"L, 4-6",4,6,361
2021,13,Mar 7(Sun),1:00 PM,Miami,,Doak Field,,"L, 4-6",4,6,393
2021,18,Mar 19(Fri),6:30 PM,Louisville,,Doak Field,,"L, 1-13",1,13,346
2021,19,Mar 20(Sat),2:00 PM,Louisville,,Doak Field,,"L, 3-6",3,6,353
2021,20,Mar 21(Sun),11:00 AM,Louisville,,Doak Field,,"L, 3-8",3,8,304
2021,21,Mar 23(Tue),6:00 PM,UNC Wilmington,,Brooks Field,,"W, 5-3",5,3,492
2021,22,Mar 26(Fri),6:00 PM,North Carolina,,Boshamer Stadium,,"W, 9-2",9,2,850
2021,23,Mar 29(Mon),4:00 PM,North Carolina,,Boshamer Stadium,,"W, 6-1",6,1,850
2021,24,Mar 29(Mon),5:00 PM,North Carolina,,Boshamer Stadium,,"W, 8-3",8,3,850
2021,25,Mar 30(Tue),6:00 PM,UNC Greensboro,,UNCG Baseball Complex,,"W, 3-0",3,0,311
2021,26,Apr 2(Fri),7:00 PM,Clemson,,Doak Field,,"L, 6-10",6,10,362
2021,27,Apr 3(Sat),7:00 PM,Clemson,,Doak Field,,"L, 3-9",3,9,422
2021,28,Apr 4(Sun),1:00 PM,Clemson,,Doak Field,,"W, 9-5",9,5,360
2021,29,Apr 6(Tue),6:00 PM,Appalachian State,,Doak Field,,"W, 13-2",13,2,365
2021,30,Apr 9(Fri),3:00 PM,Boston College,,Harrington Field,,"W, 20-5",20,5,150
2021,31,Apr 10(Sat),1:00 PM,Boston College,,Harrington Field,,"W, 5-4",5,4,150
2021,32,Apr 11(Sun),1:00 PM,Boston College,,Harrington Field,,"W, 7-0",7,0,150
2021,33,Apr 14(Wed),6:00 PM,North Carolina A&T,,Doak Field,,"W, 10-4",10,4,332
2021,34,Apr 16(Fri),5:00 PM,Notre Dame,,Frank Eck Stadium,,"L, 2-3",2,3,279
2021,35,Apr 17(Sat),2:00 PM,Notre Dame,,Frank Eck Stadium,,"W, 5-2",5,2,237
2021,36,Apr 18(Sun),1:00 PM,Notre Dame,,Frank Eck Stadium,,"L, 2-11",2,11,188
2021,37,Apr 23(Fri),6:30 PM,Virginia Tech,,Doak Field,,"W, 3-1",3,1,395
2021,38,Apr 25(Sun),12:00 PM,Virginia Tech,,Doak Field,#STRIKEOUTALS GAME,"W, 11-3",11,3,380
2021,39,Apr 25(Sun),4:00 PM,Virginia Tech,,Doak Field,,"W, 7-6",7,6,481
2021,40,Apr 27(Tue),5:00 PM,Appalachian State,,Smith Stadium,,"W, 7-3",7,3,220
2021,41,Apr 30(Fri),6:00 PM,Wake Forest,,David F. Couch Ballpark,,"W, 13-7",13,7,707
2021,42,May 1(Sat),4:00 PM,Wake Forest,,David F. Couch Ballpark,,"L, 11-14",11,14,685
2021,43,May 2(Sun),1:00 PM,Wake Forest,,David F. Couch Ballpark,,"W, 15-8",15,8,621
2021,45,May 11(Tue),6:00 PM,UNC Wilmington,,Doak Field,,"W, 9-1",9,1,427
2021,46,May 14(Fri),6:00 PM,Pittsburgh,,Charles L. Cost Field,,"W, 3-2",3,2,210
2021,47,May 15(Sat),3:00 PM,Pittsburgh,,Charles L. Cost Field,,"W, 9-7",9,7,210
2021,48,May 16(Sun),1:00 PM,Pittsburgh,,Charles L. Cost Field,,"W, 10-3",10,3,210
2021,49,May 20(Thu),6:30 PM,Florida State,,Doak Field,,"W, 6-4",6,4,1700
2021,50,May 21(Fri),6:30 PM,Florida State,,Doak Field,,"W, 6-4",6,4,1700
2021,51,May 22(Sat),1:00 PM,Florida State,,Doak Field,SENIOR DAY,"L, 11-15",11,15,1700
2021,52,May 27(Thu),7:00 PM,Pittsburgh,ACC Championship,Truist Field,,"W, 3-2",3,2,3987
2021,53,May 28(Fri),7:00 PM,North Carolina,ACC Championship,Truist Field,,"L, 6-9",6,9,7291
2021,54,May 29(Sat),5:00 PM,Georgia Tech,ACC Championship,Truist Field,,"W, 8-1",8,1,4960
2021,55,May 30(Sun),12:00 PM,Duke,ACC Championship,Truist Field,,"L, 0-1",0,1,7162
2021,56,Jun 4(Fri),2:00 PM,Alabama,NCAA Regional,J.C. Love Field,,"W, 8-1",8,1,1075
2021,57,Jun 5(Sat),7:00 PM,Louisiana Tech,NCAA Regional,J.C. Love Field,,"W, 8-3",8,3,2817
2021,58,Jun 6(Sun),7:00 PM,Louisiana Tech,NCAA Regional,J.C. Love Field,,"W, 14-7",14,7,2513
2021,59,Jun 11(Fri),6:00 PM,Arkansas,NCAA Super Regional,Baum-Walker Stadium,,"L, 2-21",2,21,11084
2021,60,Jun 12(Sat),3:00 PM,Arkansas,NCAA Super Regional,Baum-Walker Stadium,,"W, 6-5",6,5,11084
2021,61,Jun 13(Sun),6:00 PM,Arkansas,NCAA Super Regional,Baum-Walker Stadium,,"W, 3-2",3,2,11084
2021,62,Jun 19(Sat),2:00 PM,Stanford,College World Series,Charles Schwab Field,,"W, 10-4",10,4,22193
2021,63,Jun 21(Mon),7:00 PM,Vanderbilt,College World Series,Charles Schwab Field,,"W, 1-0",1,0,23712
2021,64,Jun 25(Fri),2:00 PM,Vanderbilt,College World Series,Charles Schwab Field,,"L, 1-3",1,3,20538
2022,1,Feb 18(Fri),3:00 PM,Evansville,,Doak Field,,"W, 24-6",24,6,2983
2022,2,Feb 19(Sat),2:00 PM,Evansville,,Doak Field,,"W, 6-4",6,4,3048
2022,3,Feb 20(Sun),1:00 PM,Evansville,,Doak Field,,"W, 7-0",7,0,2852
2022,4,Feb 22(Tue),3:00 PM,High Point,,Doak Field,,"W, 18-3",18,3,2674
2022,5,Feb 23(Wed),3:00 PM,Longwood,,Doak Field,,"W, 19-3",19,3,2354
2022,6,Feb 25(Fri),6:00 PM,Quinnipiac,,Doak Field,,"W, 10-4",10,4,3013
2022,7,Feb 26(Sat),2:00 PM,Quinnipiac,,Doak Field,,"W, 12-10",12,10,2957
2022,8,Feb 26(Sat),5:30 PM,Quinnipiac,,Doak Field,,"W, 16-4",16,4,2957
2022,9,Mar 2(Wed),5:00 PM,Campbell,,Jim Perry Stadium,,"L, 4-7",4,7,1323
2022,10,Mar 4(Fri),3:00 PM,Northeastern,,Doak Field,,"L, 1-6",1,6,2965
2022,11,Mar 5(Sat),2:00 PM,Northeastern,,Doak Field,,"L, 5-8",5,8,3048
2022,12,Mar 6(Sun),12:00 PM,Northeastern,,Doak Field,,"L, 0-6",0,6,3008
2022,13,Mar 8(Tue),3:00 PM,UNC Greensboro,,UNCG Baseball Complex,,"W, 13-5",13,5,673
2022,14,Mar 11(Fri),4:00 PM,Notre Dame,,Doak Field,,"L, 4-8",4,8,2965
2022,16,Mar 13(Sun),1:00 PM,Notre Dame,,Doak Field,,"L, 4-11",4,11,2856
2022,17,Mar 15(Tue),4:00 PM,Elon,,Latham Park,,"W, 2-1",2,1,1156
2022,20,Mar 19(Sat),2:00 PM,Florida State,,Dick Howser Stadium,,"L, 5-13",5,13,4143
2022,21,Mar 20(Sun),12:00 PM,Florida State,,Dick Howser Stadium,,"W, 15-4",15,4,4228
2022,22,Mar 20(Sun),3:30 PM,Florida State,,Dick Howser Stadium,,"L, 5-6",5,6,4228
2022,23,Mar 22(Tue),6:00 PM,North Carolina A&T,,Doak Field,,"W, 5-3",5,3,2655
2022,24,Mar 25(Fri),6:30 PM,Georgia Tech,,Doak Field,,"W, 8-6",8,6,3027
2022,25,Mar 26(Sat),7:00 PM,Georgia Tech,,Doak Field,,"W, 6-5",6,5,3037
2022,26,Mar 27(Sun),1:00 PM,Georgia Tech,,Doak Field,,"W, 6-1",6,1,2782
2022,27,Mar 29(Tue),4:30 PM,East Carolina,,Clark-LeClair Stadium,,"W, 2-0",2,0,4813
2022,28,Apr 1(Fri),6:00 PM,Clemson,,Doug Kingsmore Stadium,,"L, 3-14",3,14,4419
2022,29,Apr 2(Sat),6:00 PM,Clemson,,Doug Kingsmore Stadium,,"W, 5-2",5,2,4513
2022,30,Apr 3(Sun),1:00 PM,Clemson,,Doug Kingsmore Stadium,,"W, 9-7",9,7,4296
2022,32,Apr 8(Fri),7:00 PM,Virginia Tech,,English Field,,"L, 10-21",10,21,514
2022,33,Apr 9(Sat),3:00 PM,Virginia Tech,,English Field,,"L, 2-8",2,8,811
2022,34,Apr 10(Sun),1:00 PM,Virginia Tech,,English Field,,"W, 10-3",10,3,556
2022,35,Apr 12(Tue),6:00 PM,UNC Wilmington,,Doak Field,,"W, 7-6",7,6,3014
2022,36,Apr 14(Thu),6:30 PM,Boston College,,Doak Field,,"W, 4-3",4,3,2764
2022,37,Apr 15(Fri),3:00 PM,Boston College,,Doak Field,,"W, 7-6",7,6,3058
2022,38,Apr 15(Fri),7:00 PM,Boston College,,Doak Field,,"W, 6-3",6,3,3058
2022,39,Apr 20(Wed),6:30 PM,High Point,,Truist Field,,"W, 13-5",13,5,4018
2022,40,Apr 22(Fri),8:00 PM,Louisville,,Jim Patterson Stadium,,"L, 4-11",4,11,3007
2022,41,Apr 23(Sat),2:00 PM,Louisville,,Jim Patterson Stadium,,"W, 15-10",15,10,2617
2022,42,Apr 24(Sun),1:00 PM,Louisville,,Jim Patterson Stadium,,"L, 7-11",7,11,2793
2022,43,Apr 26(Tue),7:00 PM,East Carolina,,Doak Field,,"W, 12-3",12,3,3048
2022,44,Apr 29(Fri),6:30 PM,Radford,,Doak Field,,"W, 6-2",6,2,2908
2022,45,Apr 30(Sat),6:30 PM,Radford,,Doak Field,,"W, 10-0",10,0,3048
2022,46,May 1(Sun),1:00 PM,Radford,,Doak Field,,"W, 11-4",11,4,2949
2022,47,May 6(Fri),6:30 PM,North Carolina,,Doak Field,,"L, 7-8",7,8,3048
2022,48,May 8(Sun),11:00 AM,North Carolina,,Doak Field,,"W, 9-2",9,2,3048
2022,49,May 8(Sun),2:45 PM,North Carolina,,Doak Field,,"L, 6-7",6,7,2744
2022,50,May 10(Tue),6:00 PM,UNC Wilmington,,Brooks Field,,"L, 11-13",11,13,2456
2022,51,May 13(Fri),12:00 PM,Duke,,Jack Coombs Field,,"W, 5-3",5,3,681
2022,52,May 14(Sat),1:00 PM,Duke,,Jack Coombs Field,,"W, 13-5",13,5,996
2022,53,May 15(Sun),1:00 PM,Duke,,Jack Coombs Field,,"L, 4-7",4,7,1435
2022,54,May 17(Tue),6:00 PM,UNC Greensboro,,Doak Field,,"W, 20-2",20,2,2612
2022,55,May 19(Thu),6:30 PM,Wake Forest,,Doak Field,,"L, 2-8",2,8,2754
2022,56,May 20(Fri),6:30 PM,Wake Forest,,Doak Field,,"L, 2-6",2,6,2973
2022,57,May 21(Sat),1:00 PM,Wake Forest,,Doak Field,,"L, 0-5",0,5,2936
